Worker ID,Date,Raw Effort,Application,Repo,Task id
43256780,30/09/2015,7.95,Application 115,Repo 586,
43257534,01/07/2015,17.4,Null,Repo 287,
43257534,02/07/2015,3.89,Null,Repo 287,
43257534,06/07/2015,99.38,Null,Repo 287,
43257534,07/07/2015,61.89,Null,Repo 287,
43257534,09/07/2015,148.26,Null,Repo 287,
43257534,15/07/2015,16.49,Null,Repo 287,
43257534,20/07/2015,17.68,Null,Repo 287,
43257534,22/07/2015,56.04,Null,Repo 287,
43257534,23/07/2015,10.98,Null,Repo 287,
43257534,29/07/2015,89.67,Null,Repo 287,
43257534,30/07/2015,2.6,Null,Repo 287,
43257534,31/07/2015,2.26,Null,Repo 287,
43257534,03/08/2015,41.23,Null,Repo 287,
43257534,11/08/2015,9.74,Null,Repo 287,
43257534,17/08/2015,88.83,Null,Repo 287,
43257534,24/08/2015,210.83,Null,Repo 287,
43257534,25/08/2015,16.25,Null,Repo 287,
43257534,26/08/2015,229.51,Null,Repo 287,
43257534,27/08/2015,1.21,Null,Repo 287,
43257534,01/09/2015,109.22,Null,Repo 287,
43257534,02/09/2015,107.98,Null,Repo 287,
43257534,03/09/2015,73.14,Null,Repo 287,
43257534,04/09/2015,15.78,Null,Repo 287,
43257534,07/09/2015,10.42,Null,Repo 287,
43257534,16/09/2015,52.73,Null,Repo 287,
43257534,16/09/2015,66.59,Null,Repo 287,bcb-3407
43257534,21/09/2015,76.23,Null,Repo 287,
43257534,22/09/2015,56.17,Null,Repo 287,bcb-3418
43257534,30/09/2015,43.36,Null,Repo 287,
43258060,02/09/2015,7.33,Application 37,Repo 205,
43258060,03/09/2015,5.56,Application 37,Repo 205,
43258060,04/09/2015,2.83,Application 37,Repo 205,
43258060,07/09/2015,22.58,Application 37,Repo 205,
43258060,01/07/2015,0,Application 37,Repo 24,
43258060,15/07/2015,0,Application 37,Repo 24,
43258060,15/09/2015,0,Application 37,Repo 24,
43258060,07/07/2015,0,Application 37,Repo 25,
43258060,09/07/2015,0,Application 37,Repo 25,
43258060,14/07/2015,0,Application 37,Repo 25,
43258060,15/07/2015,0,Application 37,Repo 25,
43258060,16/07/2015,0,Application 37,Repo 25,
43258060,22/07/2015,0,Application 37,Repo 25,
43258060,24/07/2015,0,Application 37,Repo 25,
43258060,03/08/2015,0,Application 37,Repo 25,
43258060,06/08/2015,0,Application 37,Repo 25,
43258060,02/09/2015,0,Application 37,Repo 25,
43258060,15/09/2015,0,Application 37,Repo 25,
43258060,16/09/2015,0,Application 37,Repo 25,
43258060,17/09/2015,0,Application 37,Repo 25,
43258060,24/09/2015,0,Application 37,Repo 25,
43258060,30/09/2015,0,Application 37,Repo 25,
43258060,01/07/2015,42.09,Application 37,Repo 162,ugb-6927
43258060,02/07/2015,100.78,Application 37,Repo 162,ugb-6927
43258060,03/07/2015,141.89,Application 37,Repo 162,ugb-6927
43258060,06/07/2015,127.45,Application 37,Repo 162,ugb-6927
43258060,07/07/2015,167.55,Application 37,Repo 162,ugb-6927
43258060,08/07/2015,79.6,Application 37,Repo 162,ugb-6584
43258060,08/07/2015,57.95,Application 37,Repo 162,ugb-6927
43258060,09/07/2015,40.15,Application 37,Repo 162,
43258060,09/07/2015,4.02,Application 37,Repo 162,ugb-6584
43258060,09/07/2015,23.05,Application 37,Repo 162,ugb-7301
43258060,10/07/2015,15.32,Application 37,Repo 162,
43258060,10/07/2015,43.12,Application 37,Repo 162,ugb-6927
43258060,13/07/2015,54.79,Application 37,Repo 162,
43258060,13/07/2015,5.45,Application 37,Repo 162,ugb-6584
43258060,14/07/2015,103.89,Application 37,Repo 162,ugb-6927
43258060,16/07/2015,8.2,Application 37,Repo 162,
43258060,16/07/2015,10.74,Application 37,Repo 162,ugb-6927
43258060,17/07/2015,9.05,Application 37,Repo 162,ugb-6927
43258060,22/07/2015,101.58,Application 37,Repo 162,
43258060,22/07/2015,7.12,Application 37,Repo 162,ugb-6636
43258060,23/07/2015,135.24,Application 37,Repo 162,
43258060,24/07/2015,2.55,Application 37,Repo 162,
43258060,28/07/2015,11.03,Application 37,Repo 162,
43258060,29/07/2015,28.66,Application 37,Repo 162,
43258060,29/07/2015,6.73,Application 37,Repo 162,ugb-6636
43258060,30/07/2015,3.81,Application 37,Repo 162,
43258060,31/07/2015,107.49,Application 37,Repo 162,ugb-6636
43258060,03/08/2015,30.02,Application 37,Repo 162,
43258060,03/08/2015,15.38,Application 37,Repo 162,ugb-6636
43258060,04/08/2015,98.69,Application 37,Repo 162,
43258060,05/08/2015,1.74,Application 37,Repo 162,
43258060,05/08/2015,34.37,Application 37,Repo 162,ugb-6636
43258060,06/08/2015,75.56,Application 37,Repo 162,
43258060,06/08/2015,5.06,Application 37,Repo 162,ugb-6636
43258060,07/08/2015,73.65,Application 37,Repo 162,
43258060,07/08/2015,15.25,Application 37,Repo 162,ugb-6636
43258060,17/08/2015,60.08,Application 37,Repo 162,
43258060,18/08/2015,18.58,Application 37,Repo 162,
43258060,19/08/2015,11.41,Application 37,Repo 162,ugb-8047
43258060,19/08/2015,20.99,Application 37,Repo 162,ugb-8134
43258060,25/08/2015,31.27,Application 37,Repo 162,ugb-8151
43258060,25/08/2015,22.32,Application 37,Repo 162,ugb-8153
43258060,25/08/2015,17.39,Application 37,Repo 162,ugb-8155
43258060,25/08/2015,4.99,Application 37,Repo 162,ugb-9775
43258060,26/08/2015,65.57,Application 37,Repo 162,ugb-8000
43258060,26/08/2015,8.13,Application 37,Repo 162,ugb-8021
43258060,01/09/2015,1.95,Application 37,Repo 162,ugb-7894
43258060,02/09/2015,0.89,Application 37,Repo 162,ugb-7779
43258060,02/09/2015,31.65,Application 37,Repo 162,ugb-8230
43258060,03/09/2015,45.32,Application 37,Repo 162,ugb-8000
43258060,04/09/2015,10.36,Application 37,Repo 162,ugb-6636
43258060,04/09/2015,11.22,Application 37,Repo 162,ugb-8146
